id,code_gender,flag_own_car,flag_own_realty,cnt_children,amt_income_total,occupation_type,age,employment_period,months_balance,months_from_today,status_y
5126144,M,Y,N,2,2.025,Laborers,43.57,10.38,0,0,0
5126145,M,Y,N,2,2.025,Laborers,43.57,10.38,0,0,0
5126146,M,Y,N,2,2.025,Laborers,43.57,10.38,-21,21,0
5126147,M,Y,N,2,2.025,Laborers,43.57,10.38,0,0,0
5126149,F,N,N,0,0.675,No Occupation Type,62.5,-1000.67,0,0,0
5126150,F,N,N,0,0.675,No Occupation Type,62.5,-1000.67,-36,36,0
5126151,F,N,N,0,0.675,No Occupation Type,62.5,-1000.67,0,0,0
5126152,F,N,N,0,1.35,Laborers,43.53,1.37,-8,8,0
5126153,F,N,N,0,1.35,Laborers,43.53,1.37,0,0,1
5126154,F,N,N,0,1.35,Laborers,43.53,1.37,0,0,0
5126155,F,N,N,0,1.35,Laborers,43.53,1.37,-3,3,0
5126156,M,N,N,0,1.8,Laborers,39.35,0.79,-36,36,0
5126157,M,N,N,0,1.8,Laborers,39.35,0.79,0,0,0
5126158,M,N,N,0,1.8,Laborers,39.35,0.79,0,0,0
5126159,M,N,N,0,1.8,Laborers,39.35,0.79,-36,36,0
5126160,M,N,N,0,1.8,Laborers,39.35,0.79,-8,8,0
5126163,F,N,N,0,1.44,No Occupation Type,56.78,-1000.67,0,0,1
5126164,F,N,N,0,1.44,No Occupation Type,56.78,-1000.67,0,0,1
5126166,F,N,N,2,1.125,Medicine staff,34.14,1.96,0,0,0
5126167,F,N,N,2,1.125,Medicine staff,34.14,1.96,0,0,0
5126168,F,N,N,2,1.125,Medicine staff,34.14,1.96,0,0,0
5126169,F,N,N,2,1.125,Medicine staff,34.14,1.96,0,0,1
5126170,F,N,N,2,1.125,Medicine staff,34.14,1.96,-10,10,0
5126171,M,N,N,1,1.215,Drivers,36.75,3.62,0,0,0
5126174,F,N,N,0,0.27,Managers,40.74,13.88,0,0,0
5126175,F,N,N,0,0.27,Managers,40.74,13.88,0,0,0
5126177,M,N,N,0,2.7,Managers,47.4,1.12,0,0,0
5126178,M,N,N,0,2.7,Managers,47.4,1.12,0,0,1
5126180,M,N,N,0,2.7,Managers,47.4,1.12,0,0,0
5126183,F,N,N,0,0.945,No Occupation Type,58.15,-1000.67,-26,26,0
5126184,F,N,N,0,0.945,No Occupation Type,58.15,-1000.67,0,0,0
5126185,F,N,N,0,0.945,No Occupation Type,58.15,-1000.67,0,0,0
5126186,F,N,N,0,0.945,No Occupation Type,58.15,-1000.67,0,0,0
5126187,F,N,N,0,0.945,No Occupation Type,58.15,-1000.67,-3,3,0
5126188,M,N,N,0,2.7,Cooking staff,56.9,1.71,0,0,0
5126189,M,N,N,0,2.7,Cooking staff,56.9,1.71,-22,22,0
5126190,M,N,N,0,2.7,Cooking staff,56.9,1.71,-7,7,0
5126191,M,N,N,0,2.7,Cooking staff,56.9,1.71,-14,14,0
5126192,M,N,N,0,2.7,Cooking staff,56.9,1.71,-3,3,0
5126193,M,N,N,0,2.7,Cooking staff,56.9,1.71,0,0,0
5126194,M,N,N,0,2.7,Cooking staff,56.9,1.71,0,0,0
5126195,M,N,N,0,2.7,Cooking staff,56.9,1.71,0,0,0
5126196,F,N,N,0,2.7,Accountants,31.37,6.04,-26,26,0
5126197,F,N,N,0,2.7,Accountants,31.37,6.04,0,0,0
5126198,F,N,N,0,2.7,Accountants,31.37,6.04,0,0,0
5126199,F,N,N,0,2.7,Accountants,31.37,6.04,-22,22,0
5126200,F,N,N,0,2.7,Accountants,31.37,6.04,0,0,0
5126201,F,N,N,0,2.7,Accountants,31.37,6.04,0,0,1
5126202,F,N,N,0,2.7,Accountants,31.37,6.04,-1,1,0
5126203,F,N,N,0,2.7,Accountants,31.37,6.04,0,0,0
5126204,F,N,N,0,2.7,Accountants,31.37,6.04,-26,26,0
5126205,F,N,N,0,2.7,Accountants,31.37,6.04,0,0,0
5126209,M,Y,N,0,1.62,No Occupation Type,54.94,-1000.67,0,0,0
5126210,M,Y,N,0,1.62,No Occupation Type,54.94,-1000.67,0,0,0
5126211,M,Y,N,0,1.62,No Occupation Type,54.94,-1000.67,0,0,0
5126217,F,N,N,0,9.9,Core staff,62.01,6.46,-34,34,0
5126218,F,N,N,0,9.9,Core staff,62.01,6.46,0,0,0
5126219,F,N,N,0,9.9,Core staff,62.01,6.46,0,0,0
5126220,F,N,N,0,9.9,Core staff,62.01,6.46,0,0,0
5126223,F,Y,N,2,1.125,Laborers,44.87,6.04,-29,29,0
5126224,F,Y,N,0,1.8,No Occupation Type,64.67,-1000.67,0,0,0
5126227,F,Y,N,0,1.8,No Occupation Type,64.67,-1000.67,0,0,1
5126228,F,Y,N,0,1.8,No Occupation Type,64.67,-1000.67,0,0,0
5126230,F,Y,N,0,1.8,No Occupation Type,64.67,-1000.67,0,0,0
5126233,F,N,N,0,1.35,Sales staff,46.22,2.62,-51,51,1
5126236,F,N,N,0,1.35,Sales staff,46.22,2.62,0,0,0
5126238,F,N,N,0,2.16,Cleaning staff,54.96,1.54,0,0,0
5126239,F,N,N,0,2.16,Cleaning staff,54.96,1.54,0,0,0
5126240,F,N,N,0,2.16,Cleaning staff,54.96,1.54,0,0,0
5126241,F,N,N,0,2.16,Cleaning staff,54.96,1.54,-28,28,0
5126242,F,N,N,0,2.16,Cleaning staff,54.96,1.54,-13,13,0
5126245,F,N,N,0,2.16,Cleaning staff,54.96,1.54,-13,13,0
5126247,F,N,N,0,2.16,Cleaning staff,54.96,1.54,0,0,0
5126248,F,N,N,0,2.16,Cleaning staff,54.96,1.54,0,0,0
5126249,F,N,N,0,2.16,Cleaning staff,54.96,1.54,0,0,0
5126250,F,N,N,0,2.16,Cleaning staff,54.96,1.54,-4,4,0
5126252,F,N,N,0,2.16,Cleaning staff,54.96,1.54,0,0,0
5126255,F,N,N,0,1.125,Sales staff,49.02,1.29,0,0,0
5126256,F,N,N,0,1.125,Sales staff,49.02,1.29,0,0,0
5126257,F,N,N,0,1.125,Sales staff,49.02,1.29,0,0,0
5126258,F,N,N,0,1.125,Sales staff,49.02,1.29,0,0,0
5126259,F,N,N,2,0.72,Sales staff,34.02,6.21,0,0,0
5126260,F,N,N,2,0.72,Sales staff,34.02,6.21,0,0,0
5126261,F,N,N,2,0.72,Sales staff,34.02,6.21,0,0,0
5126262,F,N,N,2,0.72,Sales staff,34.02,6.21,0,0,0
5126263,M,Y,N,2,1.575,Drivers,26.05,7.29,0,0,0
5126264,M,Y,N,2,1.575,Drivers,26.05,7.29,-20,20,0
5126265,M,Y,N,2,1.575,Drivers,26.05,7.29,-22,22,0
5126266,M,Y,N,2,1.575,Drivers,26.05,7.29,-18,18,1
5126267,M,Y,N,2,1.575,Drivers,26.05,7.29,-30,30,0
5126268,M,Y,N,2,1.575,Drivers,26.05,7.29,0,0,0
5126269,M,Y,N,2,1.575,Drivers,26.05,7.29,-5,5,0
5126270,M,Y,N,2,1.575,Drivers,26.05,7.29,0,0,0
5126271,F,N,N,0,0.675,Sales staff,46.85,15.13,0,0,0
5126272,F,N,N,0,0.675,Sales staff,46.85,15.13,0,0,0
5126274,F,N,N,0,1.62,No Occupation Type,58.2,-1000.67,0,0,0
5126276,F,N,N,0,1.62,No Occupation Type,58.2,-1000.67,0,0,0
5126277,F,N,N,0,1.62,No Occupation Type,58.2,-1000.67,0,0,0
5126278,F,N,N,0,1.62,No Occupation Type,58.2,-1000.67,0,0,0
5126281,M,N,N,0,1.35,Laborers,36.24,1.37,0,0,0
5126285,F,N,N,0,1.215,Sales staff,32.77,1.04,0,0,0
5126286,M,N,N,0,2.25,Laborers,57.94,32.56,0,0,0
5126288,M,N,N,0,2.25,Laborers,57.94,32.56,-47,47,0
5126289,M,N,N,0,2.25,Laborers,57.94,32.56,0,0,0
5126290,M,N,N,0,2.25,Laborers,57.94,32.56,0,0,0
5126291,M,N,N,0,2.25,Laborers,57.94,32.56,0,0,0
5126292,M,N,N,0,2.25,Laborers,57.94,32.56,0,0,0
5126293,M,N,N,0,2.25,Laborers,57.94,32.56,0,0,0
5126294,M,N,N,0,2.25,Laborers,57.94,32.56,0,0,0
5126296,F,N,N,0,1.125,Accountants,43.1,12.3,-33,33,0
5126297,F,N,N,0,1.125,Accountants,43.1,12.3,-6,6,0
5126298,F,N,N,0,1.125,Accountants,43.1,12.3,0,0,0
5126299,F,N,N,0,1.125,Accountants,43.1,12.3,0,0,0
5126300,M,N,N,0,1.17,Sales staff,22.38,2.2,-9,9,0
5126301,F,N,N,0,2.7,Cooking staff,54.22,1.79,0,0,0
5126302,F,N,N,0,2.7,Cooking staff,54.22,1.79,0,0,0
5126303,F,N,N,0,2.7,Cooking staff,54.22,1.79,0,0,0
5126304,F,N,N,0,1.215,Core staff,26.8,4.62,0,0,0
5126305,F,N,N,0,1.215,Core staff,26.8,4.62,0,0,0
5126306,F,N,N,0,1.215,Core staff,26.8,4.62,0,0,0
5126307,F,N,N,0,1.215,Core staff,26.8,4.62,-15,15,0
5126308,F,N,N,0,1.125,Core staff,35.04,1.45,0,0,0
5126309,F,N,N,0,1.125,Core staff,35.04,1.45,0,0,0
5126310,F,N,N,0,1.125,Core staff,35.04,1.45,0,0,0
5126311,M,N,N,0,1.8,Core staff,21.11,0.79,0,0,0
5126314,M,Y,N,0,2.7,Core staff,50.42,1.96,0,0,1
5126315,M,Y,N,0,2.7,Core staff,50.42,1.96,0,0,1
5126316,F,N,N,0,2.7,High skill tech staff,48.71,4.71,-10,10,0
5126317,F,N,N,0,2.7,High skill tech staff,48.71,4.71,0,0,0
5126318,F,N,N,0,2.7,High skill tech staff,48.71,4.71,0,0,1
5126320,F,N,N,0,2.7,High skill tech staff,48.71,4.71,0,0,0
5126321,F,N,N,0,2.7,High skill tech staff,48.71,4.71,0,0,0
5126322,F,N,N,0,2.7,High skill tech staff,48.71,4.71,0,0,0
5126323,F,N,N,0,2.7,High skill tech staff,48.71,4.71,-2,2,1
5126324,F,N,N,0,2.7,High skill tech staff,48.71,4.71,-7,7,0
5126325,F,N,N,0,2.7,High skill tech staff,48.71,4.71,0,0,0
5126327,F,N,N,0,1.575,Laborers,46.18,3.46,0,0,1
5126328,F,N,N,0,1.575,Laborers,46.18,3.46,0,0,0
5126329,F,N,N,0,1.575,Laborers,46.18,3.46,0,0,0
5126330,F,N,N,0,1.575,Laborers,46.18,3.46,-1,1,0
5126331,F,N,N,0,1.575,Laborers,46.18,3.46,0,0,1
5126332,F,N,N,0,1.575,Laborers,46.18,3.46,0,0,0
5126333,F,N,N,0,1.575,Laborers,46.18,3.46,0,0,0
5126334,F,N,N,0,1.575,Laborers,46.18,3.46,0,0,0
5126335,F,N,N,0,1.575,Laborers,46.18,3.46,-17,17,0
5126338,M,N,N,0,2.25,Laborers,43.11,8.21,0,0,0
5126339,M,N,N,0,2.25,Laborers,43.11,8.21,-3,3,0
5126340,M,N,N,0,2.25,Laborers,43.11,8.21,0,0,0
5126342,F,Y,N,0,2.16,No Occupation Type,29.21,4.37,0,0,1
5126343,F,Y,N,0,2.16,No Occupation Type,29.21,4.37,0,0,0
5126345,F,Y,N,0,2.16,No Occupation Type,29.21,4.37,0,0,1
5126346,F,Y,N,0,2.16,No Occupation Type,29.21,4.37,0,0,0
5126347,F,N,N,0,1.35,Managers,41.69,6.21,0,0,0
5126348,F,N,N,0,1.35,Managers,41.69,6.21,-20,20,0
5126349,F,N,N,0,1.35,Managers,41.69,6.21,0,0,0
5126350,M,N,N,1,1.575,No Occupation Type,33.83,1.04,0,0,0
5126351,M,N,N,1,1.575,No Occupation Type,33.83,1.04,-10,10,0
5126352,M,N,N,1,1.575,No Occupation Type,33.83,1.04,0,0,0
5126353,M,N,N,1,1.575,No Occupation Type,33.83,1.04,0,0,0
5126354,M,N,N,1,1.575,No Occupation Type,33.83,1.04,0,0,0
5126355,M,N,N,1,1.575,No Occupation Type,33.83,1.04,-21,21,0
5126356,M,N,N,1,1.575,No Occupation Type,33.83,1.04,-10,10,0
5126357,M,N,N,1,1.575,No Occupation Type,33.83,1.04,0,0,0
5126358,M,N,N,1,1.575,No Occupation Type,33.83,1.04,-9,9,0
5126359,M,N,N,1,1.575,No Occupation Type,33.83,1.04,0,0,0
5126360,M,N,N,1,1.575,No Occupation Type,33.83,1.04,0,0,0
5126361,M,N,N,1,1.575,No Occupation Type,33.83,1.04,0,0,0
5126362,M,N,N,1,1.575,No Occupation Type,33.83,1.04,-1,1,1
5126363,M,Y,N,1,1.8,Drivers,54.79,20.72,0,0,0
5126364,F,N,N,0,1.35,High skill tech staff,37.17,5.21,-30,30,0
5126365,F,N,N,0,1.35,High skill tech staff,37.17,5.21,0,0,1
5126366,F,N,N,0,1.35,High skill tech staff,37.17,5.21,-11,11,0
5126368,F,N,N,0,1.35,High skill tech staff,37.17,5.21,-4,4,0
5126369,F,N,N,0,1.35,High skill tech staff,37.17,5.21,-5,5,0
5126370,F,N,N,0,1.35,High skill tech staff,37.17,5.21,-1,1,0
5126371,F,N,N,0,1.35,High skill tech staff,37.17,5.21,0,0,0
5126372,F,N,N,0,1.35,High skill tech staff,37.17,5.21,0,0,0
5126373,F,N,N,0,1.35,High skill tech staff,37.17,5.21,0,0,0
5126374,F,N,N,0,1.35,High skill tech staff,37.17,5.21,0,0,0
5126375,F,N,N,0,1.35,High skill tech staff,37.17,5.21,-1,1,0
5126376,F,N,N,0,1.35,High skill tech staff,37.17,5.21,-1,1,0
5126377,F,N,N,0,1.35,High skill tech staff,37.17,5.21,-15,15,0
5126378,M,Y,N,0,1.8,Managers,28.69,8.21,0,0,0
5126379,M,Y,N,0,1.8,Managers,28.69,8.21,0,0,0
5126380,M,Y,N,0,1.8,Managers,28.69,8.21,0,0,1
5126381,M,Y,N,0,1.8,Managers,28.69,8.21,0,0,0
5126382,M,Y,N,0,1.8,Managers,28.69,8.21,0,0,0
5126383,M,Y,N,0,1.8,Managers,28.69,8.21,0,0,0
5126384,M,Y,N,0,1.8,Managers,28.69,8.21,0,0,0
5126385,M,Y,N,0,1.8,Managers,28.69,8.21,0,0,0
5126386,M,Y,N,0,1.8,Managers,28.69,8.21,0,0,0
5126394,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,0
5126400,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,0
5126401,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,0
5126402,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,0
5126403,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,-2,2,1
5126404,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,0
5126405,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,0
5126406,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,0
5126407,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,0
5126409,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,1
5126411,F,N,N,0,1.575,No Occupation Type,58.23,-1000.67,0,0,0
5126416,F,N,N,0,1.62,Core staff,37.28,11.05,0,0,0
5126420,F,N,N,0,1.62,Core staff,37.28,11.05,0,0,0
5126421,F,N,N,0,1.62,Core staff,37.28,11.05,0,0,0
5126422,F,N,N,0,0.9,No Occupation Type,60.95,-1000.67,0,0,0
5126423,F,N,N,0,0.9,No Occupation Type,60.95,-1000.67,0,0,0
5126424,F,N,N,0,0.9,No Occupation Type,60.95,-1000.67,0,0,0
5126425,F,N,N,0,0.9,No Occupation Type,60.95,-1000.67,0,0,1
5126426,F,N,N,0,0.9,No Occupation Type,60.95,-1000.67,0,0,0
5126428,M,N,N,0,1.8,Security staff,36.36,4.21,0,0,0
5126429,M,N,N,0,1.8,Security staff,36.36,4.21,0,0,0
5126432,M,Y,N,0,1.8,Laborers,46.3,2.79,0,0,1
5126433,F,N,N,0,1.125,No Occupation Type,60.6,-1000.67,0,0,1
5126434,F,N,N,0,1.125,No Occupation Type,60.6,-1000.67,0,0,1
5126435,F,N,N,0,1.125,No Occupation Type,60.6,-1000.67,0,0,1
5126436,F,N,N,0,1.125,No Occupation Type,60.6,-1000.67,0,0,1
5126437,F,N,N,0,1.125,No Occupation Type,60.6,-1000.67,0,0,1
5126438,F,N,N,0,1.125,No Occupation Type,60.6,-1000.67,0,0,1
5126441,F,N,N,0,1.125,No Occupation Type,60.6,-1000.67,0,0,1
5126442,M,N,N,0,1.125,Laborers,51.96,0.71,-1,1,0
5126443,M,N,N,0,1.125,Laborers,51.96,0.71,0,0,0
5126445,M,N,N,0,1.26,No Occupation Type,53.49,15.21,0,0,0
5126451,M,Y,N,0,3.15,Managers,38.18,13.3,-2,2,0
5126452,M,Y,N,0,3.15,Managers,38.18,13.3,0,0,0
5126453,M,Y,N,0,3.15,Managers,38.18,13.3,-9,9,0
5126454,M,Y,N,0,3.15,Managers,38.18,13.3,0,0,0
5126455,F,N,N,0,0.945,Security staff,46.1,0.54,-33,33,0
5126456,F,N,N,0,0.945,Security staff,46.1,0.54,0,0,0
5126457,F,N,N,0,0.945,Security staff,46.1,0.54,0,0,0
5126458,F,N,N,0,0.945,Security staff,46.1,0.54,-1,1,0
5126459,M,Y,N,0,1.35,Drivers,39.07,5.12,0,0,0
5126461,F,N,N,0,1.575,Sales staff,29.9,3.62,0,0,0
5126462,F,Y,N,0,1.125,Medicine staff,48.33,28.64,0,0,0
5126463,F,Y,N,0,1.125,Medicine staff,48.33,28.64,0,0,0
5126467,M,Y,N,0,1.575,Sales staff,42.96,10.05,0,0,0
5126468,M,Y,N,0,1.575,Sales staff,42.96,10.05,0,0,0
5126469,F,N,N,0,0.6075,No Occupation Type,62.27,-1000.67,-22,22,0
5126476,F,N,N,0,0.765,Medicine staff,47.42,17.05,0,0,0
5126478,F,N,N,0,0.765,Medicine staff,47.42,17.05,0,0,0
5126482,M,N,N,0,2.7,Laborers,43.1,19.89,-1,1,1
5126483,M,N,N,0,2.7,Laborers,43.1,19.89,0,0,1
5126484,F,N,N,0,0.765,Sales staff,54.0,8.96,0,0,0
5126485,F,N,N,0,0.765,Sales staff,54.0,8.96,0,0,0
5126486,F,N,N,0,0.765,Sales staff,54.0,8.96,0,0,0
5126487,F,N,N,0,0.765,Sales staff,54.0,8.96,0,0,0
5126488,F,N,N,0,0.765,Sales staff,54.0,8.96,0,0,0
5126490,F,N,N,0,4.5,No Occupation Type,58.65,-1000.67,-5,5,0
5126492,F,N,N,0,4.5,No Occupation Type,58.65,-1000.67,0,0,0
5126493,F,N,N,0,4.5,No Occupation Type,58.65,-1000.67,0,0,0
5126494,F,Y,N,0,2.025,Core staff,25.65,3.29,0,0,0
5126496,F,N,N,0,0.675,No Occupation Type,50.81,15.21,-29,29,0
5126498,F,N,N,0,0.675,No Occupation Type,50.81,15.21,0,0,0
5126499,F,N,N,0,0.675,No Occupation Type,50.81,15.21,-13,13,0
5126501,F,N,N,0,1.71,No Occupation Type,57.47,-1000.67,-1,1,0
5126502,F,N,N,0,1.71,No Occupation Type,57.47,-1000.67,-5,5,0
5126503,F,N,N,0,1.71,No Occupation Type,57.47,-1000.67,-27,27,0
5126504,F,N,N,0,1.71,No Occupation Type,57.47,-1000.67,0,0,0
5126506,F,Y,N,0,2.7,High skill tech staff,38.11,18.47,0,0,1
5126508,F,N,N,0,1.125,Security staff,52.29,15.97,0,0,0
5126509,F,N,N,0,1.125,Security staff,52.29,15.97,0,0,0
5126510,F,N,N,0,1.125,Security staff,52.29,15.97,0,0,0
5126511,F,N,N,0,1.125,Security staff,52.29,15.97,0,0,0
5126512,F,N,N,0,1.125,Security staff,52.29,15.97,0,0,0
5126513,F,N,N,0,1.125,Security staff,52.29,15.97,0,0,0
5126515,M,N,N,1,0.9,No Occupation Type,29.45,5.12,0,0,0
5126517,M,Y,N,0,1.575,Laborers,56.21,6.21,-10,10,0
5126518,M,Y,N,0,1.575,Laborers,56.21,6.21,0,0,0
5126519,M,Y,N,0,1.575,Laborers,56.21,6.21,-5,5,0
5126520,M,Y,N,0,1.575,Laborers,56.21,6.21,0,0,0
5126521,M,Y,N,0,1.575,Laborers,56.21,6.21,0,0,0
5126522,M,Y,N,0,1.575,Laborers,56.21,6.21,0,0,0
5126523,M,Y,N,0,1.575,Laborers,56.21,6.21,0,0,0
5126524,M,Y,N,0,1.575,Laborers,56.21,6.21,-24,24,0
5126526,F,N,N,0,2.25,Medicine staff,33.61,0.54,-28,28,1
5126527,F,N,N,0,2.25,Medicine staff,33.61,0.54,-30,30,1
5126528,F,N,N,0,2.25,Medicine staff,33.61,0.54,0,0,1
5126529,F,N,N,0,2.25,Medicine staff,33.61,0.54,0,0,0
5126530,F,N,N,0,2.25,Medicine staff,33.61,0.54,0,0,0
5126536,F,Y,N,0,1.125,Laborers,28.05,9.46,0,0,0
5126537,F,Y,N,0,1.125,Laborers,28.05,9.46,0,0,0
5126538,F,Y,N,0,1.125,Laborers,28.05,9.46,0,0,0
5126539,F,Y,N,0,1.125,Laborers,28.05,9.46,-14,14,0
5126540,F,Y,N,0,1.125,Laborers,28.05,9.46,0,0,0
5126541,F,Y,N,0,1.125,Laborers,28.05,9.46,0,0,0
5126542,F,Y,N,0,1.125,Laborers,28.05,9.46,0,0,0
5126543,F,Y,N,0,1.125,Laborers,28.05,9.46,0,0,0
5126544,F,Y,N,1,2.25,Private service staff,34.83,4.96,0,0,0
5126545,F,Y,N,1,2.25,Private service staff,34.83,4.96,0,0,0
5126547,F,Y,N,2,1.35,Core staff,36.97,6.46,0,0,1
5126548,F,Y,N,2,1.35,Core staff,36.97,6.46,0,0,0
5126549,F,Y,N,2,1.35,Core staff,36.97,6.46,-10,10,0
5126552,F,Y,N,2,1.35,Core staff,36.97,6.46,0,0,0
5126553,F,Y,N,2,1.35,Core staff,36.97,6.46,0,0,0
5126554,F,N,N,1,1.575,Laborers,26.07,4.96,0,0,0
5126555,F,N,N,1,1.575,Laborers,26.07,4.96,0,0,0
5126556,F,N,N,1,1.575,Laborers,26.07,4.96,-33,33,0
5126557,F,N,N,0,4.5,Sales staff,30.36,9.21,-12,12,0
5126558,F,N,N,0,4.5,Sales staff,30.36,9.21,0,0,0
5126559,F,N,N,0,4.5,Sales staff,30.36,9.21,-33,33,0
5126560,F,N,N,0,4.5,Sales staff,30.36,9.21,0,0,0
5126561,F,N,N,0,4.5,Sales staff,30.36,9.21,0,0,0
5126562,F,N,N,0,4.5,Sales staff,30.36,9.21,0,0,1
5126565,F,Y,N,0,6.75,Managers,45.21,4.21,0,0,1
5126566,F,Y,N,0,6.75,Managers,45.21,4.21,0,0,1
5126570,M,N,N,0,2.7,Laborers,46.14,25.72,0,0,0
5126571,M,N,N,0,2.7,Laborers,46.14,25.72,-33,33,0
5126572,M,N,N,0,2.7,Laborers,46.14,25.72,0,0,0
5126573,M,N,N,0,2.7,Laborers,46.14,25.72,0,0,0
5126574,M,N,N,0,2.7,Laborers,46.14,25.72,0,0,0
5126576,M,Y,N,0,2.025,Laborers,40.35,2.37,0,0,0
5126577,M,Y,N,0,2.025,Laborers,40.35,2.37,-33,33,1
5126578,M,Y,N,0,2.025,Laborers,40.35,2.37,0,0,1
5126579,M,Y,N,0,2.025,Laborers,40.35,2.37,-7,7,0
5126580,F,Y,N,0,2.025,No Occupation Type,37.39,3.46,-43,43,0
5126581,F,Y,N,0,2.025,No Occupation Type,37.39,3.46,0,0,0
5126582,F,Y,N,0,2.025,No Occupation Type,37.39,3.46,0,0,0
5126583,F,Y,N,0,2.025,No Occupation Type,37.39,3.46,-2,2,1
5126585,F,N,N,0,1.215,No Occupation Type,56.83,-1000.67,-54,54,0
5126587,F,N,N,0,1.215,No Occupation Type,56.83,-1000.67,0,0,0
5126588,F,Y,N,0,1.35,Managers,56.15,20.89,0,0,0
5126589,F,Y,N,0,1.35,Managers,56.15,20.89,0,0,0
5126590,F,Y,N,0,1.35,Managers,56.15,20.89,0,0,0
5126591,F,Y,N,0,1.35,Managers,56.15,20.89,-23,23,1
5126592,F,Y,N,0,1.35,Managers,56.15,20.89,-9,9,0
5126593,F,Y,N,0,1.35,Managers,56.15,20.89,-4,4,0
5126594,F,Y,N,0,1.35,Managers,56.15,20.89,0,0,0
5126595,F,Y,N,0,1.35,Managers,56.15,20.89,-12,12,1
5126596,F,Y,N,0,1.35,Managers,56.15,20.89,-23,23,0
5126597,F,Y,N,0,1.35,Managers,56.15,20.89,-44,44,1
5126598,F,Y,N,0,1.35,Managers,56.15,20.89,-10,10,0
5126599,F,N,N,0,1.125,No Occupation Type,37.36,0.96,0,0,0
5126600,F,N,N,0,1.125,No Occupation Type,37.36,0.96,0,0,0
5126602,F,N,N,0,1.575,Accountants,27.93,0.29,0,0,0
5126604,F,N,N,0,1.575,Accountants,27.93,0.29,0,0,0
5126605,F,N,N,0,1.575,Accountants,27.93,0.29,0,0,0
5126606,F,N,N,0,1.575,Accountants,27.93,0.29,0,0,0
5126607,F,N,N,0,1.575,Accountants,27.93,0.29,0,0,0
5126608,F,N,N,0,1.575,Accountants,27.93,0.29,0,0,0
5126609,F,N,N,0,1.575,Accountants,27.93,0.29,-2,2,1
5126610,M,N,N,0,2.475,Laborers,22.86,0.37,0,0,0
5126611,F,Y,N,0,1.8,No Occupation Type,55.88,-1000.67,0,0,0
5126612,F,Y,N,0,1.8,No Occupation Type,55.88,-1000.67,0,0,0
5126614,F,N,N,0,0.81,No Occupation Type,62.44,-1000.67,0,0,0
5126615,F,N,N,0,0.81,No Occupation Type,62.44,-1000.67,0,0,0
5126616,F,N,N,0,0.81,No Occupation Type,62.44,-1000.67,0,0,0
5126617,F,N,N,0,0.81,No Occupation Type,62.44,-1000.67,0,0,0
5126620,M,N,N,0,0.4725,No Occupation Type,57.58,-1000.67,0,0,0
5126621,F,N,N,0,0.675,High skill tech staff,49.92,20.47,-12,12,0
5126622,F,N,N,0,0.675,High skill tech staff,49.92,20.47,0,0,0
5126623,F,N,N,0,0.675,High skill tech staff,49.92,20.47,0,0,0
5126624,F,N,N,0,0.675,High skill tech staff,49.92,20.47,0,0,0
5126625,F,Y,Y,0,0.9,No Occupation Type,62.65,-1000.67,0,0,0
5126626,F,Y,Y,0,2.7,No Occupation Type,51.87,-1000.67,0,0,0
5126627,F,Y,Y,0,2.7,No Occupation Type,51.87,-1000.67,0,0,0
5126628,F,Y,Y,0,2.7,No Occupation Type,51.87,-1000.67,0,0,0
5126629,F,Y,Y,0,2.7,No Occupation Type,51.87,-1000.67,0,0,0
5126630,F,Y,Y,0,2.7,No Occupation Type,51.87,-1000.67,0,0,0
5126633,M,Y,Y,0,2.25,Security staff,62.24,2.87,0,0,1
5126636,M,N,N,1,2.7,No Occupation Type,52.0,-1000.67,0,0,0
5126637,M,N,N,1,2.7,No Occupation Type,52.0,-1000.67,-7,7,0
5126638,M,N,N,1,2.7,No Occupation Type,52.0,-1000.67,-9,9,0
5126639,M,N,N,1,2.7,No Occupation Type,52.0,-1000.67,0,0,0
5126640,M,N,N,1,2.7,No Occupation Type,52.0,-1000.67,-21,21,0
5126641,F,Y,Y,0,2.7,No Occupation Type,47.91,-1000.67,0,0,0
5126643,F,Y,Y,0,2.7,No Occupation Type,47.91,-1000.67,0,0,0
5126644,F,Y,Y,0,2.7,No Occupation Type,47.91,-1000.67,0,0,1
5126647,F,N,Y,1,1.665,Sales staff,25.19,2.2,0,0,0
5126648,F,N,Y,1,1.125,No Occupation Type,30.11,0.37,0,0,1
5126649,F,N,Y,1,1.125,No Occupation Type,30.11,0.37,0,0,0
5126650,F,N,Y,1,1.125,No Occupation Type,30.11,0.37,-44,44,1
5126651,F,N,Y,1,1.125,No Occupation Type,30.11,0.37,-57,57,1
5126652,F,N,Y,1,1.125,No Occupation Type,30.11,0.37,-45,45,0
